http://dbpedia.org/resource/Microsoft_Reader	.lit	Microsoft Reader
http://dbpedia.org/resource/SpreadsheetML	.XML	SpreadsheetML
http://dbpedia.org/resource/Microsoft_Office_XML_formats	.XML	Microsoft Office XML formats
http://dbpedia.org/resource/STL_(file_format)	.stl	STL (file format)
http://dbpedia.org/resource/MDF_and_MDS_file_pair	.mdf	MDF and MDS file pair
http://dbpedia.org/resource/Property_list	.plist	Property list
http://dbpedia.org/resource/Tab-separated_values	.tsv, .tab	Tab-separated values
http://dbpedia.org/resource/APP_(file_format)	.app	APP (file format)
http://dbpedia.org/resource/Flash_Video	.flv, .f4v, .f4p, .f4a, .f4b	Flash Video
http://dbpedia.org/resource/Torrent_file	.torrent	Torrent file
http://dbpedia.org/resource/Unified_Emulator_Format	.uef	Unified Emulator Format
http://dbpedia.org/resource/SubRip	.srt	SubRip
http://dbpedia.org/resource/Open_XML_Paper_Specification	.oxps, .xps	Open XML Paper Specification
http://dbpedia.org/resource/QuickTime_File_Format	.mov, .qt	QuickTime File Format
http://dbpedia.org/resource/Shapefile	.shp, .shx, .dbf	Shapefile
http://dbpedia.org/resource/MrSID	.sid	MrSID
http://dbpedia.org/resource/New_Executable	.exe, .dll	New Executable
http://dbpedia.org/resource/SubStation_Alpha	.ssa, .ass	SubStation Alpha
http://dbpedia.org/resource/Cpio	.cpio	Cpio
http://dbpedia.org/resource/A.out	.o, .so	A.out
http://dbpedia.org/resource/ECOFF	.o, .so	ECOFF
http://dbpedia.org/resource/Internet_Low_Bit_Rate_Codec	.lbc	Internet Low Bit Rate Codec
http://dbpedia.org/resource/Notation3	.n3	Notation3
http://dbpedia.org/resource/Raw_image_format	.nef, .nrw,	Raw image format
http://dbpedia.org/resource/Raw_image_format	.eip, .erf,	Raw image format
http://dbpedia.org/resource/Raw_image_format	.k25, .kdc,	Raw image format
http://dbpedia.org/resource/Raw_image_format	.obm, .orf,	Raw image format
http://dbpedia.org/resource/Raw_image_format	.crw, .cr2, .cap,	Raw image format
http://dbpedia.org/resource/Raw_image_format	.mef, .mos, .mrw,	Raw image format
http://dbpedia.org/resource/Raw_image_format	.pef, .ptx, .pxn,	Raw image format
http://dbpedia.org/resource/Raw_image_format	.ari, .arw,	Raw image format
http://dbpedia.org/resource/Raw_image_format	.bay,	Raw image format
http://dbpedia.org/resource/Raw_image_format	.dcs, .dcr, .dng, .drf,	Raw image format
http://dbpedia.org/resource/Raw_image_format	.fff,	Raw image format
http://dbpedia.org/resource/Raw_image_format	.iiq,	Raw image format
http://dbpedia.org/resource/Raw_image_format	.x3f	Raw image format
http://dbpedia.org/resource/M4V	.m4v	M4V
http://dbpedia.org/resource/Apple_Icon_Image_format	.icns	Apple Icon Image format
http://dbpedia.org/resource/ECW_(file_format)	.ecw	ECW (file format)
http://dbpedia.org/resource/.properties	.properties	.properties
http://dbpedia.org/resource/NetWare_Loadable_Module	.nlm	NetWare Loadable Module
http://dbpedia.org/resource/Rich_Text_Format_Directory	.rtfd	Rich Text Format Directory
http://dbpedia.org/resource/CloneCD_Control_File	.ccd	CloneCD Control File
http://dbpedia.org/resource/MicroDVD	.sub	MicroDVD
http://dbpedia.org/resource/Windows_Imaging_Format	.wim .swm	Windows Imaging Format
http://dbpedia.org/resource/Direct_Access_Archive	.daa	Direct Access Archive
http://dbpedia.org/resource/Design_Web_Format	.dwf, .dwfx	Design Web Format
http://dbpedia.org/resource/CorelDRAW	.cdr	CorelDRAW
http://dbpedia.org/resource/Sol_(format)	.sol	Sol (format)
http://dbpedia.org/resource/SQX	.sqx	SQX
http://dbpedia.org/resource/ANI_(file_format)	.ani	ANI (file format)
http://dbpedia.org/resource/SBML	.xml, .sbml	SBML
http://dbpedia.org/resource/Windows_Media_Station	.nsc	Windows Media Station
http://dbpedia.org/resource/Image_Cytometry_Standard	.ics, .ids	Image Cytometry Standard
http://dbpedia.org/resource/Caltech_Intermediate_Form	.cif	Caltech Intermediate Form
http://dbpedia.org/resource/AMV_video_format	.amv, .mtv	AMV video format
http://dbpedia.org/resource/Joint_Committee_on_Atomic_and_Molecular_Physical_Data	.jdx, .dx	Joint Committee on Atomic and Molecular Physical Data
http://dbpedia.org/resource/LRC_(file_format)	.lrc	LRC (file format)
http://dbpedia.org/resource/HTML_Application	.hta	HTML Application
http://dbpedia.org/resource/JAD_(file_format)	.jad	JAD (file format)
http://dbpedia.org/resource/Silicon_Graphics_Image	.sgi	Silicon Graphics Image
http://dbpedia.org/resource/Protein_Data_Bank_(file_format)	.pdb, .ent, .brk	Protein Data Bank (file format)
http://dbpedia.org/resource/FictionBook	fb2, fb2.zip	FictionBook
http://dbpedia.org/resource/JPEG_XR	.hdp, .jxr, .wdp	JPEG XR
http://dbpedia.org/resource/SCXML	.scxml	SCXML
http://dbpedia.org/resource/SNP_file_format	.snp	SNP file format
http://dbpedia.org/resource/CCP4_(file_format)	.ccp4	CCP4 (file format)
http://dbpedia.org/resource/Microsoft_Document_Imaging_Format	.mdi	Microsoft Document Imaging Format
http://dbpedia.org/resource/Windows_Media_Player_Playlist	.wpl	Windows Media Player Playlist
http://dbpedia.org/resource/.pkg	.pkg	.pkg
http://dbpedia.org/resource/GRAMPS	.gpkg	GRAMPS
http://dbpedia.org/resource/GRAMPS	.gramps	GRAMPS
http://dbpedia.org/resource/.CSO	.cso	.CSO
http://dbpedia.org/resource/Envoy_(WordPerfect)	.evy	Envoy (WordPerfect)
http://dbpedia.org/resource/Windows_Script_File	.wsf	Windows Script File
http://dbpedia.org/resource/Program_database	.pdb	Program database
http://dbpedia.org/resource/ACT_(audio_format)	.act	ACT (audio format)
http://dbpedia.org/resource/MapInfo_TAB_format	.tab	MapInfo TAB format
http://dbpedia.org/resource/MRC_(file_format)	.mrc	MRC (file format)
http://dbpedia.org/resource/Comic_book_archive	.cbr, .cbz, .cbt, .cba, .cb7	Comic book archive
http://dbpedia.org/resource/Webarchive	.webarchive	Webarchive
http://dbpedia.org/resource/Turtle_(syntax)	.ttl	Turtle (syntax)
http://dbpedia.org/resource/Camera_Image_File_Format	.crw	Camera Image File Format
http://dbpedia.org/resource/FlashPix	.fpx	FlashPix
http://dbpedia.org/resource/ORF_format	.orf	ORF format
http://dbpedia.org/resource/Cascading_Style_Sheets	.css	Cascading Style Sheets
http://dbpedia.org/resource/VMDK	.vmdk	VMDK
http://dbpedia.org/resource/SYBYL_line_notation	.sln	SYBYL line notation
http://dbpedia.org/resource/SAMI	.smi, .sami	SAMI
http://dbpedia.org/resource/Embedded_OpenType	.eot	Embedded OpenType
http://dbpedia.org/resource/MPEG_program_stream	.mpg, .mpeg, .ps	MPEG program stream
http://dbpedia.org/resource/MDF_and_MDS_file_pair	.mds	MDF and MDS file pair
http://dbpedia.org/resource/VHD_(file_format)	.vhd	VHD (file format)
http://dbpedia.org/resource/RIS_(file_format)	.ris	RIS (file format)
http://dbpedia.org/resource/Uniform_Office_Format	.uof, .uot, .uos, .uop	Uniform Office Format
http://dbpedia.org/resource/HTML5	.xhtml, .xht, .xml, .html, .htm	HTML5
http://dbpedia.org/resource/Drawn_File	.drw	Drawn File
http://dbpedia.org/resource/Core_Audio_Format	.caf	Core Audio Format
http://dbpedia.org/resource/MPEG-1_Audio_Layer_I	.mp1	MPEG-1 Audio Layer I
http://dbpedia.org/resource/Extensible_Forms_Description_Language	.xfdl	Extensible Forms Description Language
http://dbpedia.org/resource/OMDoc	.omdoc	OMDoc
http://dbpedia.org/resource/VivoActive	viv	VivoActive
http://dbpedia.org/resource/Windows_Contacts	.contact	Windows Contacts
http://dbpedia.org/resource/Xar_(archiver)	.xar	Xar (archiver)
http://dbpedia.org/resource/Silo_(library)	.silo	Silo (library)
http://dbpedia.org/resource/RGBE_image_format	.hdr	RGBE image format
http://dbpedia.org/resource/MOI_(file_format)	.moi	MOI (file format)
http://dbpedia.org/resource/SXML	.sxml, .scm	SXML
http://dbpedia.org/resource/EPUB	.epub	EPUB
http://dbpedia.org/resource/Computable_Document_Format	.cdf	Computable Document Format
http://dbpedia.org/resource/Sparse_image	.sparseimage	Sparse image
http://dbpedia.org/resource/CPT_(file_format)	.cpt	CPT (file format)
http://dbpedia.org/resource/FicML	.ficml	FicML
http://dbpedia.org/resource/SIS_(file_format)	.sis, .sisx	SIS (file format)
http://dbpedia.org/resource/MBM_(file_format)	.mbm	MBM (file format)
http://dbpedia.org/resource/Microsoft_Office_XML_formats	.VDX ,	Microsoft Office XML formats
http://dbpedia.org/resource/FBX	.fbx	FBX
http://dbpedia.org/resource/Xz	.xz	Xz
http://dbpedia.org/resource/ArcXML	.axl	ArcXML
http://dbpedia.org/resource/MAP_(file_format)	.map	MAP (file format)
http://dbpedia.org/resource/Lzip	.lz	Lzip
http://dbpedia.org/resource/WebM	.webm	WebM
http://dbpedia.org/resource/XLIFF	.xlf	XLIFF
http://dbpedia.org/resource/SQL_Server_Compact	.sdf	SQL Server Compact
http://dbpedia.org/resource/WebP	.webp	WebP
http://dbpedia.org/resource/Dalvik_(software)	.dex	Dalvik (software)
http://dbpedia.org/resource/WWF_(file_format)	.wwf	WWF (file format)
http://dbpedia.org/resource/.VQA	.vqa	.VQA
http://dbpedia.org/resource/Progressive_Graphics_File	.pgf	Progressive Graphics File
http://dbpedia.org/resource/SOAP_Service_Description_Language	.ssdl	SOAP Service Description Language
http://dbpedia.org/resource/OpenRaster	.ora	OpenRaster
http://dbpedia.org/resource/GENDEX	gendex.txt	GENDEX
http://dbpedia.org/resource/EAS3	.eas	EAS3
http://dbpedia.org/resource/Web_Open_Font_Format	.woff	Web Open Font Format
http://dbpedia.org/resource/XProc	.xpl	XProc
http://dbpedia.org/resource/APK_(file_format)	.apk	APK (file format)
http://dbpedia.org/resource/OpenXDF	.xdf	OpenXDF
http://dbpedia.org/resource/XML_Data_Package	.xdp	XML Data Package
http://dbpedia.org/resource/Batch_file	.bat .cmd .btm	Batch file
http://dbpedia.org/resource/QFX_(file_format)	.qfx	QFX (file format)
http://dbpedia.org/resource/N-Triples	.nt	N-Triples
http://dbpedia.org/resource/AXR	.hss .xml	AXR
http://dbpedia.org/resource/CGNS	cgns	CGNS
http://dbpedia.org/resource/ExifTool	.mie	ExifTool
http://dbpedia.org/resource/Website_Parse_Template	.icdl	Website Parse Template
http://dbpedia.org/resource/.m2ts	.m2ts, .MTS	.m2ts
http://dbpedia.org/resource/XDMF	xmf, xdmf	XDMF
http://dbpedia.org/resource/CDXML	.cdxml	CDXML
http://dbpedia.org/resource/CDX_Format	.cdx	CDX Format
http://dbpedia.org/resource/MT9	.mt9	MT9
http://dbpedia.org/resource/XHTML	.xhtml, .xht,	XHTML
http://dbpedia.org/resource/XHTML+RDFa	.xhtml, .xht,	XHTML+RDFa
http://dbpedia.org/resource/MODCA	.mda, .ica, .mmr, .mca	MODCA
http://dbpedia.org/resource/XHTML	.xml, .html, .htm	XHTML
http://dbpedia.org/resource/XHTML+RDFa	.xml, .html, .htm	XHTML+RDFa
http://dbpedia.org/resource/NetCDF	.nc, .cdf	NetCDF
http://dbpedia.org/resource/REDCODE	.RDM	REDCODE
http://dbpedia.org/resource/REDCODE	.R3D	REDCODE
http://dbpedia.org/resource/REDCODE	.RDC	REDCODE
http://dbpedia.org/resource/REDCODE	.R3D, .MOV, .rsx	REDCODE
http://dbpedia.org/resource/REDCODE	.rsx	REDCODE
http://dbpedia.org/resource/Hina-Di	.di	Hina-Di
http://dbpedia.org/resource/SILK	.sil, .SIL	SILK
http://dbpedia.org/resource/BSON	.bson	BSON
http://dbpedia.org/resource/General_Exchange_Format	.gxf	General Exchange Format
http://dbpedia.org/resource/Web_Services_Description_Language	.wsdl	Web Services Description Language
